algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.0035243410000000003,3.7985611510791366,13.399999618530273,72,25,12,InfiniteSteps180,43,137,12,14,trackB8,22,528,305,137,2,13.955444,SatDddSclTotalizer,0.010335125,ok,13.720490999999999,2.585334,13.831641000000001,13.831641000000001,0.013859154,5,15,115,12,1
0.008459960999999995,11.309644670050762,13.571428298950195,150,25,51,InfiniteSteps180,44,205,51,62,trackB9,224,2228,1321,204,1,41.229767,SatDddSclTotalizer,0.032540627,ok,40.990721,8.314627,40.990721,35.151815000000006,0.041000319,7,116,80,51,1
0.0012398729999999998,1.6096256684491979,12.857142448425293,126,25,41,InfiniteSteps180,45,51,41,3,trackB10,5,301,94,51,1,4.3482,SatDddSclTotalizer,0.00305256,ok,4.074961,1.532469,4.283313000000001,4.283313000000001,0.004292145,7,2,42,41,1
0.040805882000000016,7.1773584905660375,15.399999618530273,3202,25,391,InfiniteSteps180,46,368,391,36,trackB11,355,5706,3722,368,3,198.619843,SatDddSclTotalizer,0.15705723,ok,195.812959,17.348842,197.85117599999998,197.85117599999998,0.197862822,25,152,204,391,1
0.016073329999999997,6.598290598290598,16.214284896850586,970,25,88,InfiniteSteps180,47,175,88,45,trackB12,325,3088,1584,175,2,82.207966,SatDddSclTotalizer,0.065558991,ok,78.24278,6.657197,81.621246,81.621246,0.081632077,14,111,55,88,1
0.14806942000000012,16.52855993563958,20.931034088134766,5915,33,81,InfiniteSteps180,48,711,81,54,stationA1,1501,20545,14809,710,1,2302.49928,SatDddSclTotalizer,2.152069005,ok,2300.126342,39.773487,2300.126342,1820.052341,2.300138172,29,437,265,81,1
0.09912540700000005,16.36820512820513,19.0,3735,33,59,InfiniteSteps180,49,536,59,64,stationA2,1294,15959,11232,535,1,1162.837887,SatDddSclTotalizer,1.062345154,ok,1161.459306,25.359495,1161.459306,901.281116,1.1614703020000001,25,316,212,59,1
0.039261218000000014,8.830601092896174,22.375,2061,33,26,InfiniteSteps180,50,535,26,34,stationA3,289,6464,4751,534,1,262.601987,SatDddSclTotalizer,0.222827386,ok,262.078247,13.680029999999999,262.078247,255.365703,0.262088342,16,153,374,26,1
0.017129176000000003,5.259057971014493,19.214284896850586,1175,33,22,InfiniteSteps180,51,349,22,22,stationA4,103,2903,2002,348,1,75.658443,SatDddSclTotalizer,0.058288792,ok,75.407905,11.152194000000001,75.407905,65.347052,0.075417713,14,76,266,22,1
0.012028646000000004,5.244725738396625,19.25,876,33,23,InfiniteSteps180,52,202,23,25,stationA5,116,2486,1607,202,1,47.994955,SatDddSclTotalizer,0.035756658,ok,47.114591999999995,8.140919,47.776351,47.776351,0.047785027,12,71,125,23,1
0.0038453930000000008,2.196078431372549,18.625,307,33,15,InfiniteSteps180,53,124,15,7,stationA6,14,672,312,124,2,13.63068,SatDddSclTotalizer,0.009700024,ok,13.226264,6.638392,13.536351,13.536351,0.013545085,8,8,109,15,1
0.004539386000000001,3.2095238095238097,12.625,126,33,16,InfiniteSteps180,54,163,16,8,stationA7,15,674,412,162,1,19.286465999999997,SatDddSclTotalizer,0.014655118,ok,19.185462,5.331072,19.185462,16.383169,0.019194217,8,9,148,16,1
0.41479168099999697,64.80199818346958,19.88888931274414,4862,33,161,InfiniteSteps180,55,1111,161,325,stationA8,9721,71347,42439,1110,10,90855.06794,SatDddSclTotalizer,90.43293453,ok,90847.712778,94.833892,90847.712778,54232.301906,90.847725938,27,835,258,161,1
0.051596642000000026,10.645985401459853,20.049999237060547,2616,33,49,InfiniteSteps180,56,485,49,59,stationA9,552,8751,6151,485,3,342.96527599999996,SatDddSclTotalizer,0.290635901,ok,329.74419700000004,22.153067,342.21706800000004,342.21706800000004,0.34223224,20,240,236,49,1
0.012256129000000001,4.026771653543307,18.176469802856445,1632,33,41,InfiniteSteps180,57,201,41,21,stationA10,143,2557,1412,200,1,42.267018,SatDddSclTotalizer,0.029780366,ok,42.026514,15.803103999999998,42.026514,38.573187000000004,0.042036204,17,65,129,41,1
0.6671801359999989,109.41002465078061,20.482759475708008,6144,33,,InfiniteSteps180,58,904,0,567,stationA11,23425,133152,66646,904,1,120837.797389,SatDddSclTotalizer,120.153466193,timeout,99.234928,99.234928,,,120.820645901,29,888,14,271,1
0.9058036300000083,142.2797427652733,21.714284896850586,6393,33,,InfiniteSteps180,59,1375,0,751,stationA12,32707,176996,85911,1374,1,120342.764762,SatDddSclTotalizer,119.408448133,timeout,9759.852147,385.42685,,,120.314251481,28,1305,66,283,1
0.023182517999999985,6.367601246105919,17.33333396911621,2022,25,30,InfiniteSteps180,60,255,30,26,stationB1,215,4088,2708,254,1,162.51796,SatDddSclTotalizer,0.138885737,ok,162.058661,13.035860999999999,162.058661,91.52337,0.162067986,18,104,144,30,1
0.0019695300000000006,2.189542483660131,14.800000190734863,87,25,29,InfiniteSteps180,61,71,29,8,stationB2,12,335,140,70,1,7.54104,SatDddSclTotalizer,0.005489081,ok,7.449614,3.304142,7.449614,6.641861,0.007458338,5,7,56,29,1
0.0026422040000000004,3.138728323699422,16.799999237060547,136,20,6,InfiniteSteps180,62,84,6,8,stationB3,15,543,310,83,1,9.454022,SatDddSclTotalizer,0.006726075,ok,9.359323,4.442853,9.359323,9.036401,0.009367979,5,8,72,6,1
0.03701559099999999,9.43161094224924,15.949999809265137,2246,25,355,InfiniteSteps180,63,304,355,54,stationB4,476,6206,3952,304,1,284.253729,SatDddSclTotalizer,0.246273231,ok,225.352901,11.122803000000001,283.273905,283.273905,0.283288544,20,152,143,355,1
0.006594049000000001,6.967213114754099,17.799999237060547,136,25,10,InfiniteSteps180,64,222,10,30,stationB5,76,1275,834,221,5,32.727423,SatDddSclTotalizer,0.026009967,ok,32.595126,5.689127,32.595126,29.791974,0.032603747,5,42,169,10,1
0.0012266109999999998,1.9235668789808917,15.199999809265137,93,25,5,InfiniteSteps180,65,46,5,5,stationB6,6,302,123,45,1,4.0638890000000005,SatDddSclTotalizer,0.002777107,ok,3.995892,1.8031659999999998,3.995892,3.837595,0.004003446,5,3,38,5,1
0.04221597300000002,9.182539682539682,15.25,2865,25,339,InfiniteSteps180,66,302,339,47,stationB7,509,6942,4506,301,4,531.068079,SatDddSclTotalizer,0.487931286,ok,530.134228,24.103888,530.134228,463.30409099999997,0.530146972,24,150,139,339,1
0.002836227,3.0215827338129495,13.399999618530273,72,25,16,InfiniteSteps180,67,110,16,10,stationB8,16,420,217,109,1,10.881477,SatDddSclTotalizer,0.007970597,ok,10.797107,4.3722140000000005,10.797107,10.571066,0.010806548,5,11,91,16,1
0.004518069000000001,5.289340101522843,13.571428298950195,150,25,70,InfiniteSteps180,68,116,70,21,stationB9,78,1042,571,115,1,17.404569000000002,SatDddSclTotalizer,0.012724463,ok,17.233645,5.962712,17.233645,11.606945,0.017242284,7,44,64,70,1
0.0011143659999999999,1.5454545454545454,12.857142448425293,126,25,53,InfiniteSteps180,69,47,53,3,stationB10,5,289,82,47,1,3.893592,SatDddSclTotalizer,0.002721797,ok,3.756284,1.37666,3.827538,3.827538,0.003835892,7,2,38,53,1
0.045742912999999996,8.989937106918239,15.399999618530273,3202,25,415,InfiniteSteps180,70,267,415,39,stationB11,503,7147,4591,267,3,936.030619,SatDddSclTotalizer,0.889169784,ok,526.026719,17.890324999999997,934.89784,934.89784,0.934912399,25,136,119,415,1
0.023509412000000007,7.989316239316239,16.214284896850586,970,25,98,InfiniteSteps180,71,277,98,46,stationB12,347,3739,2122,276,1,156.022404,SatDddSclTotalizer,0.131858705,ok,155.35726,7.892652,155.35726,115.588832,0.155367827,14,120,147,98,1
